alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.55,0.0,-1.55,0.0,0.15,0.0
10.0,2.4,0.0,-2.4,0.0,0.29,0.0
20.0,3.88,0.0,-3.88,0.0,0.4,0.0
30.0,29.15,0.0,-29.15,0.0,0.45,0.0
40.0,13.83,0.0,-13.83,0.0,0.54,0.0
50.0,12.31,0.0,-12.31,0.0,0.59,0.0
60.0,25.12,0.0,-25.12,0.0,0.69,0.0
70.0,13.0,0.0,-13.0,0.0,0.76,0.0
80.0,16.17,0.0,-16.17,0.0,0.82,0.0
90.0,8.07,0.0,-8.07,0.0,0.87,0.0
100.0,1.06,0.0,1.06,0.0,0.88,0.0
