alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,12.6,0.0,-12.6,0.0,0.16,0.0
10.0,12.1,0.0,-12.1,0.0,0.18,0.0
20.0,11.7,0.0,-11.7,0.0,0.16,0.0
30.0,6.48,0.0,-6.48,0.0,0.16,0.0
40.0,8.8,0.0,-8.8,0.0,0.18,0.0
50.0,11.04,0.0,-11.04,0.0,0.18,0.0
60.0,3.56,0.0,-3.56,0.0,0.16,0.0
70.0,6.33,0.0,-6.33,0.0,0.17,0.0
80.0,2.64,0.0,-2.64,0.0,0.17,0.0
90.0,2.2,0.0,2.2,0.0,0.16,0.0
100.0,3.6,0.0,3.6,0.0,0.16,0.0
