alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.93,0.0,-1.93,0.0,0.03,0.0
10.0,3.32,0.0,-3.32,0.0,0.04,0.0
20.0,3.31,0.0,-3.31,0.0,0.05,0.0
30.0,37.49,0.0,-37.49,0.0,0.06,0.0
40.0,31.6,0.0,-31.6,0.0,0.07,0.0
50.0,29.01,0.0,-29.01,0.0,0.07,0.0
60.0,1.14,0.0,-1.14,0.0,0.08,0.0
70.0,3.16,0.0,-3.16,0.0,0.09,0.0
80.0,2.01,0.0,-2.01,0.0,0.09,0.0
90.0,10.14,0.0,-10.14,0.0,0.1,0.0
100.0,3.22,0.0,3.22,0.0,0.1,0.0
