alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.0,0.0,0.0,0.0,0.15,0.0
10.0,2.13,0.0,2.13,0.0,0.14,0.0
20.0,0.51,0.0,0.51,0.0,0.16,0.0
30.0,2.99,0.0,-2.99,0.0,0.14,0.0
40.0,3.62,0.0,3.62,0.0,0.16,0.0
50.0,2.67,0.0,-2.67,0.0,0.17,0.0
60.0,2.67,0.0,-2.67,0.0,0.15,0.0
70.0,7.84,0.0,-7.84,0.0,0.15,0.0
80.0,0.94,0.0,0.94,0.0,0.15,0.0
90.0,2.39,0.0,2.39,0.0,0.14,0.0
100.0,0.0,0.0,0.0,0.0,0.14,0.0
