alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,8.91,1.24,-8.91,1.24,5.87,0.15
10.0,8.25,1.24,-8.25,1.24,5.84,0.14
20.0,7.3,1.73,-7.3,1.73,5.84,0.14
30.0,6.96,2.6,-6.96,2.6,5.96,0.2
40.0,5.62,2.4,-5.62,2.4,6.07,0.16
50.0,4.11,2.48,-3.87,2.83,6.11,0.17
60.0,3.83,2.26,-3.65,2.55,6.3,0.18
70.0,4.16,2.75,-3.52,3.53,6.31,0.16
80.0,3.18,2.08,-2.77,2.59,6.48,0.17
90.0,3.08,2.18,-1.6,3.42,6.55,0.19
100.0,1.84,1.73,1.84,1.73,6.54,0.21
