alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.17,4.81,-1.17,4.81,0.16,0.05
10.0,0.85,0.87,-0.26,1.19,0.17,0.05
20.0,1.42,1.04,-0.94,1.49,0.16,0.04
30.0,4.16,7.06,0.47,8.18,0.16,0.05
40.0,3.24,4.12,-0.63,5.2,0.17,0.04
50.0,3.53,3.35,-2.62,4.1,0.17,0.04
60.0,4.01,2.33,-2.15,4.11,0.16,0.03
70.0,4.96,5.17,-4.01,5.93,0.16,0.04
80.0,5.47,3.71,-3.71,5.47,0.15,0.04
90.0,4.79,2.91,-4.08,3.84,0.16,0.04
100.0,6.62,16.23,6.62,16.23,0.17,0.03
