alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,13.53,1.65,-13.53,1.65,0.23,0.08
10.0,12.15,2.42,-12.15,2.42,0.19,0.05
20.0,10.49,2.41,-10.49,2.41,0.19,0.06
30.0,10.39,1.96,-10.39,1.96,0.19,0.05
40.0,8.71,3.19,-8.59,3.5,0.19,0.06
50.0,8.01,2.52,-8.01,2.52,0.19,0.05
60.0,5.3,2.73,-5.19,2.93,0.19,0.06
70.0,4.58,2.73,-4.15,3.36,0.19,0.06
80.0,3.67,3.38,-3.03,3.96,0.19,0.05
90.0,3.04,2.67,-1.79,3.63,0.19,0.06
100.0,1.43,2.27,1.43,2.27,0.18,0.05
