alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.47,0.11,-1.47,0.11,5.1,0.41
10.0,2.89,0.88,-2.89,0.88,4.93,0.16
20.0,3.55,1.58,-3.39,1.91,5.46,0.62
30.0,4.33,2.13,-4.25,2.29,5.62,0.51
40.0,3.8,2.36,-3.66,2.57,5.38,0.33
50.0,4.28,3.04,-3.84,3.58,5.4,0.16
60.0,4.19,2.82,-2.07,4.61,5.6,0.5
70.0,5.75,3.69,-1.92,6.55,5.77,0.5
80.0,6.76,4.21,-3.03,7.37,6.18,0.54
90.0,5.48,3.47,0.57,6.46,5.96,0.63
100.0,3.4,3.97,3.4,3.97,6.06,0.69
