alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,21.76,3.36,-21.76,3.36,1.56,0.1
10.0,24.0,4.31,-24.0,4.31,1.68,0.18
20.0,25.92,4.08,-25.92,4.08,1.74,0.18
30.0,27.17,4.15,-27.17,4.15,1.79,0.16
40.0,29.6,5.42,-29.6,5.42,1.73,0.15
50.0,27.09,5.71,-27.09,5.71,1.62,0.04
60.0,28.65,5.43,-28.65,5.43,1.71,0.15
70.0,25.66,4.34,-25.66,4.34,1.88,0.17
80.0,19.03,1.56,-19.03,1.56,1.57,0.12
90.0,9.88,0.34,-9.88,0.34,1.58,0.1
100.0,0.14,0.45,0.14,0.45,1.63,0.19
