alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.76,0.82,-1.76,0.82,0.17,0.03
10.0,2.45,1.77,-2.39,1.85,0.16,0.04
20.0,2.88,1.96,-1.97,2.88,0.18,0.02
30.0,3.7,2.49,-3.28,3.03,0.18,0.05
40.0,4.44,3.73,-3.47,4.65,0.21,0.03
50.0,4.15,4.05,-3.25,4.79,0.18,0.02
60.0,4.31,2.34,-2.58,4.17,0.2,0.03
70.0,5.97,3.85,-3.68,6.08,0.18,0.03
80.0,6.27,4.89,-3.73,7.03,0.19,0.03
90.0,5.55,2.9,-3.79,4.98,0.18,0.02
100.0,1.04,1.89,1.04,1.89,0.18,0.03
