alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.0,0.0,-0.0,0.0,0.84,0.12
10.0,9.95,0.03,9.95,0.03,0.85,0.17
20.0,19.95,0.04,19.95,0.04,0.96,0.22
30.0,29.95,0.03,29.95,0.03,0.96,0.21
40.0,39.95,0.03,39.95,0.03,1.0,0.2
50.0,49.98,0.03,49.98,0.03,0.93,0.18
60.0,59.84,0.38,59.84,0.38,1.01,0.17
70.0,69.95,0.03,69.95,0.03,1.05,0.19
80.0,79.96,0.03,79.96,0.03,1.06,0.26
90.0,89.78,0.62,89.78,0.62,0.99,0.24
100.0,99.74,1.0,99.74,1.0,0.84,0.2
