alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.39,0.64,-1.39,0.64,0.15,0.01
10.0,1.74,1.73,-1.64,1.83,0.16,0.0
20.0,1.93,1.39,-1.49,1.86,0.16,0.01
30.0,2.52,1.54,-1.67,2.44,0.15,0.01
40.0,2.71,2.05,-1.42,3.09,0.14,0.01
50.0,2.97,1.73,-1.52,3.08,0.15,0.01
60.0,3.41,2.33,-1.5,3.85,0.14,0.01
70.0,3.84,2.28,-1.21,4.3,0.15,0.01
80.0,2.91,2.51,-0.58,3.8,0.16,0.01
90.0,3.51,2.71,-0.4,4.42,0.16,0.01
100.0,2.2,3.07,2.2,3.07,0.16,0.0
