alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,15.26,3.43,-15.26,3.43,0.26,0.01
10.0,13.19,3.73,-13.19,3.73,0.26,0.01
20.0,12.15,3.95,-12.15,3.95,0.26,0.01
30.0,11.48,4.05,-11.48,4.05,0.26,0.01
40.0,9.68,5.62,-9.68,5.62,0.25,0.02
50.0,8.92,4.23,-8.92,4.23,0.24,0.02
60.0,7.44,4.93,-6.54,6.08,0.23,0.01
70.0,7.38,5.25,-5.83,6.92,0.23,0.01
80.0,5.7,4.97,-3.19,6.86,0.23,0.02
90.0,7.93,3.18,-0.7,8.51,0.23,0.02
100.0,3.05,4.25,3.05,4.25,0.23,0.02
