alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.05,0.16,-0.05,0.16,0.56,0.11
10.0,2.61,1.17,-2.61,1.17,0.65,0.08
20.0,4.0,1.71,-3.97,1.79,0.6,0.1
30.0,4.66,2.05,-4.66,2.05,0.59,0.11
40.0,5.06,1.97,-5.05,1.98,0.61,0.1
50.0,4.78,2.29,-4.78,2.29,0.6,0.1
60.0,4.89,2.56,-4.82,2.69,0.65,0.1
70.0,3.67,1.91,-3.65,1.94,0.6,0.12
80.0,2.16,1.26,-1.23,2.18,0.57,0.08
90.0,3.19,1.84,2.93,2.23,0.63,0.1
100.0,8.71,1.46,8.71,1.46,0.66,0.14
