alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,3.71,2.51,-3.71,2.51,0.66,0.14
10.0,8.74,2.12,-8.74,2.12,0.68,0.14
20.0,11.24,3.06,-11.24,3.06,0.67,0.14
30.0,11.96,2.92,-11.96,2.92,0.68,0.19
40.0,12.77,3.57,-12.77,3.57,0.74,0.18
50.0,12.0,2.74,-12.0,2.74,0.68,0.19
60.0,9.12,2.64,-9.12,2.64,0.65,0.14
70.0,5.33,2.9,-5.24,3.07,0.71,0.14
80.0,2.72,1.99,-1.92,2.77,0.7,0.16
90.0,3.57,1.9,3.35,2.27,0.64,0.14
100.0,11.54,3.4,11.54,3.4,0.64,0.14
