alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,12.57,1.79,-12.57,1.79,12.52,0.16
10.0,11.34,1.4,-11.34,1.4,12.68,0.4
20.0,10.73,2.44,-10.73,2.44,12.47,0.19
30.0,9.27,2.18,-9.27,2.18,12.62,0.18
40.0,9.57,2.7,-9.57,2.7,13.03,0.33
50.0,6.51,3.43,-6.41,3.6,12.97,0.27
60.0,6.05,2.79,-6.05,2.79,13.23,0.45
70.0,5.41,3.42,-4.41,4.64,13.14,0.43
80.0,3.78,2.68,-3.04,3.5,13.24,0.24
90.0,3.03,2.05,-1.27,3.43,13.64,0.49
100.0,1.8,3.36,1.8,3.36,13.43,0.41
