alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.06,0.21,-0.06,0.21,0.31,0.01
10.0,2.97,1.2,-2.97,1.2,0.28,0.01
20.0,4.25,2.06,-4.25,2.06,0.27,0.01
30.0,5.43,2.54,-5.43,2.54,0.28,0.01
40.0,6.57,2.6,-6.57,2.6,0.31,0.01
50.0,6.81,3.73,-6.73,3.88,0.31,0.01
60.0,6.93,2.85,-6.93,2.85,0.31,0.02
70.0,5.62,2.73,-5.54,2.88,0.31,0.01
80.0,1.95,1.43,-1.48,1.92,0.31,0.01
90.0,3.78,2.3,3.76,2.34,0.32,0.01
100.0,10.49,1.98,10.49,1.98,0.31,0.01
