alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,3.94,0.0,-3.94,0.0,64.49,8.28
10.0,1.14,0.41,-0.55,1.08,55.35,7.4
20.0,1.67,1.2,-0.81,1.89,58.39,4.93
30.0,1.86,0.91,-0.49,2.01,57.32,6.39
40.0,2.3,1.84,-0.52,2.9,57.2,5.87
50.0,2.3,1.59,0.91,2.64,62.74,5.21
60.0,2.51,2.02,1.4,2.9,65.8,5.91
70.0,3.12,2.47,1.75,3.58,64.69,6.1
80.0,5.13,4.19,4.44,4.92,61.19,6.89
90.0,17.11,15.62,17.11,15.62,64.41,9.23
100.0,74.04,3.49,74.04,3.49,44.87,6.02
