alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,12.68,1.72,-12.68,1.72,0.18,0.04
10.0,11.94,2.09,-11.94,2.09,0.18,0.04
20.0,11.32,2.81,-11.32,2.81,0.18,0.04
30.0,9.6,2.69,-9.6,2.69,0.17,0.03
40.0,8.92,2.99,-8.92,2.99,0.17,0.03
50.0,6.57,2.87,-6.57,2.87,0.17,0.04
60.0,5.6,2.23,-5.6,2.23,0.17,0.04
70.0,4.1,2.36,-3.54,3.14,0.18,0.04
80.0,3.83,1.85,-3.22,2.77,0.18,0.04
90.0,3.43,2.79,-1.74,4.06,0.18,0.04
100.0,1.68,2.63,1.68,2.63,0.17,0.04
