alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.0,0.0,-0.0,0.0,0.39,0.03
10.0,1.77,1.11,-1.75,1.15,0.39,0.03
20.0,2.88,1.34,-2.66,1.75,0.36,0.03
30.0,3.1,1.62,-3.08,1.67,0.37,0.04
40.0,3.75,1.86,-3.75,1.86,0.37,0.03
50.0,4.14,1.45,-4.14,1.45,0.37,0.08
60.0,3.08,1.55,-2.96,1.77,0.36,0.07
70.0,1.84,1.28,-0.09,2.24,0.38,0.07
80.0,2.46,1.87,1.85,2.48,0.39,0.06
90.0,6.59,2.98,6.59,2.98,0.39,0.03
100.0,11.67,3.37,11.67,3.37,0.37,0.07
