alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,9.36,0.6,-9.36,0.6,0.38,0.03
10.0,10.28,0.82,-10.28,0.82,0.47,0.02
20.0,14.07,8.56,-14.07,8.56,0.53,0.03
30.0,26.2,7.05,-26.2,7.05,0.71,0.05
40.0,19.92,4.01,-19.92,4.01,0.77,0.04
50.0,18.96,4.76,-18.96,4.76,0.77,0.04
60.0,17.6,4.14,-17.6,4.14,0.78,0.04
70.0,15.97,3.52,-15.97,3.52,0.78,0.04
80.0,12.33,3.23,-12.33,3.23,0.75,0.05
90.0,7.24,2.72,-7.2,2.82,0.73,0.05
100.0,1.81,2.25,1.81,2.25,0.69,0.04
