alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.78,0.24,-0.78,0.24,0.13,0.02
10.0,0.61,0.56,0.37,0.74,0.17,0.02
20.0,3.43,3.36,-3.16,3.61,0.19,0.02
30.0,11.52,8.76,-11.52,8.76,0.22,0.02
40.0,18.76,9.29,-18.76,9.29,0.24,0.02
50.0,21.8,8.88,-21.8,8.88,0.26,0.01
60.0,19.26,9.21,-19.26,9.21,0.28,0.02
70.0,15.91,9.83,-15.51,10.45,0.28,0.02
80.0,11.37,6.96,-9.69,9.16,0.3,0.02
90.0,7.05,4.67,-1.82,8.26,0.31,0.02
100.0,4.12,6.84,4.12,6.84,0.32,0.02
