alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,7.28,1.06,-7.28,1.06,0.22,0.02
10.0,6.33,2.04,-6.33,2.04,0.25,0.02
20.0,7.69,3.8,-7.69,3.8,0.27,0.02
30.0,16.57,7.19,-16.57,7.19,0.29,0.02
40.0,16.99,7.69,-16.94,7.8,0.34,0.03
50.0,16.71,8.63,-16.71,8.63,0.37,0.03
60.0,13.28,8.47,-13.28,8.47,0.41,0.02
70.0,13.6,8.16,-12.91,9.21,0.45,0.01
80.0,10.49,6.47,-9.15,8.26,0.51,0.04
90.0,7.5,3.03,-7.36,3.35,0.57,0.03
100.0,2.17,3.67,2.17,3.67,0.57,0.03
