alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,3.62,0.41,-3.62,0.41,0.29,0.01
10.0,4.22,0.6,-4.22,0.6,0.43,0.01
20.0,8.3,4.45,-8.3,4.45,0.51,0.02
30.0,31.3,13.03,-31.3,13.03,0.6,0.04
40.0,23.33,7.27,-23.33,7.27,0.71,0.04
50.0,20.47,6.21,-20.47,6.21,0.76,0.04
60.0,17.69,5.36,-17.69,5.36,0.81,0.02
70.0,15.06,4.78,-15.06,4.78,0.86,0.03
80.0,9.56,4.56,-9.56,4.56,0.91,0.05
90.0,4.83,3.0,-4.68,3.23,0.97,0.06
100.0,0.62,1.25,0.62,1.25,0.98,0.07
