alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,11.95,0.98,-11.95,0.98,0.76,0.03
10.0,16.47,1.8,-16.47,1.8,0.92,0.06
20.0,31.27,3.84,-31.27,3.84,1.02,0.07
30.0,46.01,6.56,-46.01,6.56,1.01,0.02
40.0,50.76,4.22,-50.76,4.22,1.07,0.03
50.0,45.56,3.56,-45.56,3.56,1.14,0.03
60.0,36.45,2.58,-36.45,2.58,1.2,0.04
70.0,28.2,1.97,-28.2,1.97,1.26,0.03
80.0,19.19,1.43,-19.19,1.43,1.32,0.03
90.0,9.26,1.86,-9.26,1.86,1.37,0.04
100.0,1.04,2.1,1.04,2.1,1.39,0.05
