alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.07,0.16,-0.07,0.16,0.22,0.02
10.0,0.8,0.7,0.25,1.03,0.22,0.02
20.0,2.08,1.66,-0.33,2.64,0.22,0.02
30.0,2.2,1.33,0.2,2.56,0.24,0.01
40.0,3.26,2.38,-0.69,3.98,0.22,0.02
50.0,3.64,2.59,-0.11,4.46,0.23,0.05
60.0,3.76,2.75,0.13,4.66,0.23,0.02
70.0,3.64,3.07,-0.51,4.74,0.21,0.02
80.0,6.45,4.95,0.32,8.13,0.23,0.02
90.0,4.26,3.46,0.35,5.48,0.23,0.03
100.0,3.37,5.73,3.37,5.73,0.24,0.01
