alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,8.05,1.05,-8.05,1.05,0.26,0.01
10.0,5.9,1.61,-5.9,1.61,0.28,0.01
20.0,8.62,3.5,-8.62,3.5,0.3,0.01
30.0,17.34,6.86,-17.34,6.86,0.31,0.03
40.0,18.73,5.83,-18.73,5.83,0.32,0.02
50.0,19.07,8.19,-19.07,8.19,0.4,0.03
60.0,14.13,8.48,-14.08,8.56,0.41,0.03
70.0,13.03,7.95,-12.16,9.22,0.43,0.04
80.0,11.69,5.64,-11.24,6.49,0.53,0.02
90.0,5.28,3.0,-4.37,4.21,0.55,0.02
100.0,0.71,1.56,0.71,1.56,0.51,0.04
