alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,10.14,2.27,-10.14,2.27,5.92,0.74
10.0,11.64,3.65,-11.64,3.65,5.47,0.08
20.0,14.61,4.06,-14.61,4.06,5.92,0.73
30.0,16.55,5.45,-16.55,5.45,5.43,0.61
40.0,17.17,5.75,-17.17,5.75,5.7,0.8
50.0,19.73,4.88,-19.73,4.88,6.02,0.78
60.0,18.1,5.35,-18.1,5.35,5.72,0.61
70.0,17.67,4.57,-17.67,4.57,6.04,0.8
80.0,13.62,4.46,-13.62,4.46,5.8,0.64
90.0,6.61,2.85,-6.48,3.14,5.35,0.56
100.0,2.09,2.52,2.09,2.52,5.6,0.65
