alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.01,0.05,-0.01,0.05,0.58,0.06
10.0,0.5,0.32,0.0,0.59,0.52,0.03
20.0,1.77,1.46,-0.13,2.29,0.54,0.04
30.0,2.0,1.33,-0.12,2.39,0.6,0.03
40.0,2.27,1.78,-0.76,2.78,0.62,0.03
50.0,4.37,3.19,-0.87,5.34,0.54,0.05
60.0,4.2,2.88,-1.07,4.98,0.52,0.03
70.0,3.12,2.23,-0.44,3.81,0.52,0.02
80.0,6.21,3.52,-1.9,6.88,0.53,0.03
90.0,4.87,3.52,-1.82,5.73,0.52,0.03
100.0,2.49,4.0,2.49,4.0,0.54,0.04
