alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.01,0.04,-0.01,0.04,15.87,0.29
10.0,0.81,0.72,-0.22,1.06,15.45,0.33
20.0,1.48,1.14,-0.42,1.82,14.57,0.33
30.0,1.75,1.32,0.11,2.19,14.34,0.34
40.0,2.33,1.59,-0.39,2.8,13.72,0.29
50.0,2.19,1.53,0.2,2.66,13.42,0.37
60.0,3.42,2.25,0.23,4.09,13.3,0.35
70.0,4.17,2.98,2.27,4.59,13.53,0.34
80.0,5.36,3.88,3.62,5.54,13.42,0.36
90.0,7.21,7.32,5.72,8.54,13.72,0.42
100.0,11.73,6.13,11.73,6.13,13.72,0.29
