alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,17.88,3.11,-17.88,3.11,0.28,0.04
10.0,18.22,1.93,-18.22,1.93,0.26,0.04
20.0,19.63,2.24,-19.63,2.24,0.27,0.04
30.0,17.58,2.35,-17.58,2.35,0.27,0.04
40.0,16.58,2.97,-16.58,2.97,0.27,0.04
50.0,13.89,3.23,-13.89,3.23,0.26,0.03
60.0,12.44,2.54,-12.44,2.54,0.27,0.04
70.0,8.7,2.68,-8.7,2.68,0.27,0.04
80.0,4.93,1.99,-4.87,2.13,0.27,0.04
90.0,1.71,1.21,1.1,1.79,0.29,0.04
100.0,7.28,1.51,7.28,1.51,0.27,0.03
