alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.0,0.0,-0.0,0.0,0.82,0.11
10.0,2.33,1.98,-0.71,2.97,0.8,0.11
20.0,3.48,1.87,-3.48,1.87,0.86,0.12
30.0,5.53,5.5,-3.13,7.14,0.82,0.13
40.0,5.52,2.77,-5.52,2.77,0.85,0.1
50.0,5.38,1.62,-5.38,1.62,0.53,0.08
60.0,5.27,2.15,-5.27,2.15,0.64,0.13
70.0,5.72,2.44,-4.78,3.99,0.63,0.13
80.0,4.69,4.84,-1.43,6.59,0.67,0.12
90.0,1.42,1.09,0.11,1.79,0.62,0.13
100.0,8.26,2.36,8.26,2.36,0.62,0.13
