alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,8.37,0.54,-8.37,0.54,0.33,0.02
10.0,9.86,0.88,-9.86,0.88,0.45,0.04
20.0,11.74,6.7,-11.74,6.7,0.52,0.04
30.0,26.16,4.83,-26.16,4.83,0.7,0.05
40.0,19.33,3.6,-19.33,3.6,0.91,0.06
50.0,14.43,2.9,-14.43,2.9,1.03,0.06
60.0,11.32,3.56,-11.32,3.56,1.07,0.06
70.0,8.09,2.52,-8.09,2.52,1.12,0.07
80.0,5.71,2.46,-5.42,3.05,1.09,0.06
90.0,4.35,2.78,-4.16,3.06,1.08,0.05
100.0,1.01,1.42,1.01,1.42,1.06,0.04
