alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.43,0.32,-0.43,0.32,0.25,0.02
10.0,1.06,0.78,-0.32,1.27,0.26,0.01
20.0,2.61,1.41,-1.07,2.77,0.26,0.01
30.0,1.82,1.67,-0.37,2.44,0.25,0.02
40.0,2.93,1.97,-0.75,3.45,0.24,0.02
50.0,3.55,2.95,-0.46,4.59,0.23,0.01
60.0,4.31,2.8,-1.12,5.02,0.24,0.02
70.0,5.15,3.57,-1.21,6.15,0.23,0.02
80.0,3.49,2.89,-0.5,4.5,0.23,0.02
90.0,5.01,2.57,0.61,5.6,0.23,0.02
100.0,4.57,5.27,4.57,5.27,0.23,0.03
