alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,1.35,0.0,-1.35,0.0,40.57,3.24
10.0,6.67,1.63,6.67,1.63,35.44,1.98
20.0,6.94,1.71,6.94,1.71,34.66,3.03
30.0,7.53,2.21,7.53,2.21,33.92,3.11
40.0,8.5,2.32,8.5,2.32,38.64,2.39
50.0,9.04,3.24,9.04,3.24,39.97,2.58
60.0,8.96,2.94,8.96,2.94,39.7,2.61
70.0,8.01,3.03,8.01,3.03,41.7,3.59
80.0,7.24,4.17,6.9,4.71,34.65,3.18
90.0,6.0,3.98,6.0,3.98,36.28,4.67
100.0,62.01,37.59,62.01,37.59,34.22,5.55
