alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,12.22,1.34,-12.22,1.34,7.56,0.23
10.0,10.08,2.06,-10.08,2.06,7.52,0.22
20.0,8.77,2.09,-8.77,2.09,7.56,0.22
30.0,5.01,2.66,-4.99,2.69,7.88,0.22
40.0,3.97,2.62,-2.74,3.89,7.88,0.28
50.0,3.5,2.57,1.6,4.04,7.97,0.3
60.0,5.22,3.17,4.63,3.98,7.99,0.39
70.0,13.37,4.18,13.37,4.18,8.06,0.25
80.0,22.1,4.73,22.1,4.73,8.12,0.4
90.0,42.83,10.04,42.83,10.04,8.09,0.44
100.0,60.63,13.6,60.63,13.6,7.65,0.59
