alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.84,1.07,-0.84,1.07,0.37,0.03
10.0,3.39,1.29,-3.39,1.29,0.4,0.03
20.0,4.44,1.88,-4.39,1.99,0.4,0.04
30.0,4.68,2.24,-4.65,2.31,0.43,0.02
40.0,4.89,2.19,-4.89,2.19,0.42,0.03
50.0,5.83,1.59,-5.83,1.59,0.4,0.04
60.0,3.76,1.76,-3.76,1.76,0.4,0.04
70.0,2.39,1.91,-1.59,2.61,0.38,0.03
80.0,2.53,2.35,1.89,2.89,0.36,0.03
90.0,6.48,2.9,6.48,2.9,0.4,0.04
100.0,12.66,2.76,12.66,2.76,0.42,0.02
