alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.1,0.18,-0.1,0.18,17.84,0.34
10.0,1.27,1.06,-0.44,1.6,17.42,0.23
20.0,1.95,1.4,-0.58,2.34,17.0,0.39
30.0,1.94,1.53,-0.24,2.45,16.84,0.39
40.0,2.51,1.92,-0.84,3.05,16.57,0.42
50.0,2.81,1.56,-1.29,2.95,16.53,0.48
60.0,3.26,2.07,-1.21,3.67,16.46,0.5
70.0,4.51,3.87,1.16,5.83,16.27,0.55
80.0,4.39,3.72,1.45,5.57,16.09,0.77
90.0,5.22,4.88,1.62,6.96,16.24,0.76
100.0,6.01,5.01,6.01,5.01,16.61,0.78
