alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
0.0,0.67,0.24,-0.67,0.24,0.41,0.07
10.0,1.06,0.65,-0.52,1.13,0.4,0.08
20.0,1.2,0.96,-0.64,1.4,0.47,0.11
30.0,1.45,1.07,-0.24,1.79,0.47,0.05
40.0,1.79,1.19,-0.35,2.12,0.45,0.11
50.0,2.4,2.2,-0.55,3.21,0.44,0.08
60.0,2.42,2.56,-0.82,3.42,0.46,0.07
70.0,2.14,1.79,-0.11,2.79,0.41,0.09
80.0,3.53,2.12,-0.3,4.11,0.5,0.07
90.0,3.53,2.7,-0.51,4.41,0.43,0.08
100.0,2.07,2.73,2.07,2.73,0.41,0.07
